Id,Predicted
33978,434420.63108149916
151284,431590.43527942896
80160,476006.9849841222
55813,347385.5392158516
83308,469036.9577697627
85912,570313.4626017902
183338,634022.3030805364
43240,565597.3960320447
113890,435748.56394550577
25753,457646.9009427149
27223,157726.93032113276
172322,595990.2273633927
36575,388804.97502128966
110677,626530.643381536
117224,262841.9791978374
117091,435188.7973568998
12352,316407.33198313415
156200,453715.77322009765
70536,785055.540637726
14420,335331.3981237728
5078,442675.5766200293
8029,304306.39410621114
18817,389198.75628963485
77262,396546.11921760626
180316,601908.0175329037
84833,504233.57892954536
152817,391462.07763489895
24970,269838.3387285806
93601,373919.2772122007
14057,363106.69197551906
126761,361166.10858951136
96728,718251.9618090615
117631,338186.5602199696
170039,479947.68707144633
94713,373462.52917253226
148814,495932.92691974714
92844,564158.4555969164
71786,504485.7566010989
36039,291085.58256394044
113287,405880.2869361993
125378,480005.1897532735
41794,411443.0230886005
84133,614519.5786477625
174089,512722.2463406753
33462,327462.87536181696
158876,435660.69383030944
90847,451681.5935634617
105617,363860.0650676638
104194,550178.701826252
69178,561336.0236769803
142381,486893.4706049394
80346,408412.55415257625
76175,424158.4447546322
97660,666171.592936242
73223,417761.7598015871
116207,357627.5601111669
32174,210584.5460795667
34776,302185.3100035656
138716,544714.3154869284
81155,492282.6947705429
35317,289643.74720965885
171331,563308.2257065531
147345,518634.1818356402
33932,375341.54095264524
165578,442784.3944209982
27363,230823.92308192514
137104,437344.3358105887
68596,499689.669045534
42156,339896.49010800757
124686,462985.03490095213
17018,315349.65850730427
164614,769042.0106506795
42960,298481.86391923577
63099,394736.6901229825
81265,429172.8550676778
112191,452368.5733659193
23090,231793.45659737475
172708,496928.0069101434
36020,275182.01906592585
90623,482531.91900250874
139777,471420.37215853855
7620,322475.26385915466
137497,543855.0050471853
38986,374956.79191784933
180763,696091.504298782
36277,438002.8070606496
117648,353379.3033540677
23392,337623.35720797814
20979,461041.2877985202
133912,402055.32119324617
155458,500249.2550742887
60863,428392.544494845
72397,371542.8000653945
40635,324210.03587268107
17859,442472.06449465826
108232,370512.9854253512
87887,506492.42489508353
73495,410635.9154881947
91856,327174.97267814167
143143,371545.0528219268
139533,417682.23008424975
85391,466684.61394879036
74283,415401.45238426514
154589,504489.6099708881
37485,239118.49940159917
117207,262710.3640250694
180327,514063.56323036365
133489,324432.10259274766
165654,513780.51086355373
75924,434119.02198974416
87618,435907.10778427124
34935,213427.05306033604
137010,773821.8297040444
49512,388846.29436728917
55734,337214.2763848882
106001,660928.5101818778
73400,391405.3911326006
6751,300856.3573763259
36165,322816.9351543002
116202,403130.8312996831
138700,475506.5332854893
124933,491863.8074422702
145766,502611.2265988365
86804,371041.80943539925
170802,629971.2044073865
130328,375923.4755915087
7773,363739.31822144985
180092,534326.1868689414
162116,465383.7779217772
46224,276811.70403252356
185784,592534.3971762247
120809,429506.96568034776
141548,388835.0845057722
41326,298207.2513731662
168633,607041.5543288086
14509,320971.7740664724
7818,333699.0156271681
77833,444661.2318564188
145273,410044.9466604125
58309,225355.32052915543
55716,301418.7818446178
46442,320450.8127530962
51607,641991.5127584022
38554,155365.94031712972
97901,503464.646009475
46371,374838.72940975055
153780,811899.8073946293
136919,488225.1978934612
154747,415121.2318745572
8095,292853.19505403936
73891,681791.8360056132
123857,555892.5265514553
125834,559808.7964491993
15263,287581.65074083954
15924,457883.6655251719
137970,500496.15759553015
177756,694569.8205127642
51332,403756.93786577135
45570,421881.0655484833
71255,353097.0455886349
87679,434786.2407665327
168582,628621.4619709626
114496,497899.60627283156
95859,646352.1401123423
97523,451201.2743057292
25997,342181.4028957747
99528,287530.9392691441
52822,335456.18409639783
20106,381768.32801921293
47620,460536.27740287967
98864,459121.34212915227
73295,403947.8674680609
86195,442123.4912867192
45264,377761.25086218864
115902,395994.3902729843
161807,518501.85881930776
80664,372040.7912831493
78707,489371.6849340983
57065,635653.3543256726
181426,629258.9669996612
26126,461089.4199043978
99535,317808.2273948826
46446,314105.8017478585
120851,398945.9596796185
99797,428092.9329290744
53517,347125.95559352636
13175,391308.76412014477
40462,380737.5294633135
29418,127848.93997767381
149716,434857.4222343974
37690,384631.0516829118
148508,568092.4499947894
119868,356397.06007466465
112666,435333.91776311025
89794,497076.6305140555
57363,594997.8398929909
90996,512351.6438525934
133535,378126.7084310185
153642,513057.2126473412
18750,329177.1732428856
72412,341133.896766888
80518,404513.2551153675
44749,375192.7487390395
35683,374230.73086986877
82518,396221.42596276104
21196,392612.4785542097
177212,586922.9556486662
27147,344230.62097538076
48336,462791.84227818623
3856,336649.7780341767
2989,338522.7322771903
89009,398888.436986031
91195,262258.64842358604
61262,608492.9138215985
8678,239559.32066836767
152939,544491.5013873987
73617,453089.72109686397
15370,195751.72031936795
30786,317583.80107965507
138286,421549.6067997534
16215,370363.01678130217
12978,354081.7125254739
170540,508392.5773619469
12614,375640.4918400571
41065,339521.8486122191
101716,425891.89235270023
169473,579359.6080514211
155485,941428.4618604966
124092,539601.0452463701
171158,499824.7294897493
34322,384601.0973153375
61330,476268.50277096033
160830,492307.6548756957
12371,401900.18853155896
70257,399798.5273042787
2520,411509.89850889146
118280,293046.3307089135
99672,581022.0088334698
50974,402437.0318532735
98805,400036.2157200724
76754,313029.03157092445
164921,577395.3052819632
137258,461676.11060644686
77108,333509.65450373106
161941,549066.7902461961
80566,506345.47181948833
3889,631771.7010161821
92444,411589.5118514076
24171,293683.2799162455
176074,586167.687707752
179132,766683.7649620418
117881,487059.0879961718
25173,374213.1831540782
54953,427521.6988010928
142766,444639.4270012863
137513,671624.9777136967
14036,285400.7642630674
43092,375403.7250486091
4835,192610.67835723236
121135,408752.17800918594
183148,631287.6331278905
39636,350220.5314114932
110847,423671.9450658206
157441,498657.3747737948
84260,749549.4241766483
144552,664322.2062226888
1453,287865.06536000594
169337,513764.97287655063
126153,479614.60851169936
69043,451339.30904193595
44980,347557.7303524595
151879,529363.4904765412
23850,401455.83697072417
169011,518267.7586037405
36054,331957.6375360247
162449,729264.2918007188
159423,470391.28790424764
180166,690011.3781452794
85655,412336.8987341635
108189,392121.8974684067
21605,433423.4630142711
102405,482169.71961890534
51557,318401.103872966
171073,517550.664772274
34310,362350.0946942661
141467,441060.7166271098
166489,460453.69041048735
135787,466525.65608441643
77373,321953.66719318554
3985,403934.2499141246
62350,583330.8129282054
81335,447178.2904461585
139715,449756.1082077604
139248,394684.45858506486
65491,449870.5995704923
105008,515716.5396879744
157783,551242.6378169954
14931,337320.73857444525
166081,738760.8128867205
68114,544944.0773058161
43381,382383.1472799126
45639,284290.6638464648
100230,490318.81713088043
102209,501144.19617547654
10087,397576.52528466657
23815,344289.020274505
113212,381192.97689831443
12836,345172.7998616826
171713,488565.50626843795
121024,352664.507908402
65705,436233.0559703354
141490,506293.9056299068
131515,501099.12093455717
144496,385140.6412442196
17985,352188.56031754613
143326,526745.6699261069
120581,519268.7365355585
21474,457301.2211712841
19726,190814.1658718679
58227,339555.55759302527
113527,463031.1041103732
42452,589335.1531543192
140076,450735.62584293634
149221,409490.1509427428
115930,499912.1846480835
159235,477425.55723848194
37674,348140.3677247036
2613,178316.29474676214
115451,558323.7754988186
13281,347448.082010787
104358,539088.7972050011
65423,579136.4761592038
51929,234996.53838689998
54049,332147.9223382529
70397,482731.3884800561
33820,434889.7458405085
152616,851422.6433250643
127860,370656.17615762353
30345,295241.9825343024
54667,304599.52441787533
159674,441135.11596687324
122508,474957.47816368006
4461,308051.03558201157
123929,497932.3382250946
168906,496224.95116096176
173067,484259.9233614318
99661,519940.9718909189
126528,443280.8236415256
160955,555333.4388440568
122348,518558.4500241913
142553,492211.8277976308
83627,427762.4267608337
45520,402748.10205987655
49963,175990.67585062236
84980,580929.3586067334
94348,474541.97974251583
127030,471904.12617041357
65870,417802.58383152634
63524,391180.72972054593
91237,356107.53028747253
42223,331582.84884934686
21454,403904.3425605148
93272,520702.6615691222
90984,457825.5113720726
150289,530268.4607760999
160841,458004.58638203517
27429,247539.9427999109
31869,389752.46158959717
104531,491779.5854158383
59007,570632.1225164775
26112,349309.46925183386
70799,1021015.7074189987
143056,388526.3150125947
116586,437328.47152486816
62957,484111.52318772115
6844,389371.1688224003
3549,167236.7365140505
21051,435657.2061139252
25985,360426.74487487786
12964,372195.4393318072
4979,827162.7333624829
85341,486520.7286555581
126071,631326.3989231214
54414,254497.10054733045
2244,365031.6011614483
137913,489511.66207509115
73005,454965.4349959921
46809,421822.2374953013
66838,360866.94979635254
42488,271996.68371583894
47670,363124.2712778952
59361,333314.72236763686
16670,352481.54796672426
177883,650643.8548417576
143106,347560.12344292365
91657,367831.57773008756
117419,438264.27227496915
127497,352110.5208014492
65218,443397.4163679108
136183,709828.527119765
107739,371851.71959961206
178316,723421.9877350405
106672,433848.6947403494
165109,415532.73761798255
163908,578617.3556130733
3803,247541.2358109504
88226,578235.5560157616
78629,493245.0005389396
56567,345142.7640191205
96101,370979.6484254226
134401,499012.8819842562
103112,456230.4773038626
143304,941498.8905221559
11650,261361.55526914448
156337,480225.2325018868
45561,318554.00150647014
185487,656584.886357069
107657,392813.56549897976
150941,406270.53205537796
119104,516068.5128204059
4996,295375.1762796715
78804,460885.17188517936
178103,607779.0742701907
77950,453069.8062773999
54529,361756.986390166
114995,317714.9506768901
61184,571921.1897038594
64728,404397.94949550554
47286,378185.7027715221
153214,478120.6765260212
18577,332249.34163092263
22248,316290.7164224908
97077,335993.12865405343
120250,415311.40258902684
4385,302207.21694599837
167043,579477.7918301076
41415,367339.9804310668
68771,457516.43532192893
131281,522885.71243128553
72273,324848.6219043154
150853,667952.4569422156
45843,400931.37747540325
79867,380159.6557444483
92735,474828.5053057652
100081,492771.4351505805
138670,450201.48987018317
135039,516538.6670016218
3809,377717.69454602525
104504,451633.3697727565
24475,381633.36911227927
111532,407951.5131583363
131342,501363.7653291784
82226,332053.7668716721
121698,355578.50166897476
37190,348906.7468009535
161251,489625.511603795
118638,369672.0415718891
33342,224823.26153098606
76775,341804.7972794473
31922,271088.14070833474
138240,499493.87125386856
96954,395983.8445492871
45417,272529.77625284344
10304,397226.72885262594
58144,457679.6116127912
161750,406347.70542760566
163025,594183.0536310058
156658,667053.8418020289
47867,285032.4041215796
117601,424556.6761411149
88659,428731.37525469624
43779,394606.5109904092
106017,728201.7608822361
41140,299627.2070076056
91371,381963.06824819185
125917,652606.8597420324
149962,431661.36936143413
143964,463300.7347593978
74626,456554.69362018444
150406,462183.39398002625
112146,579038.7013913039
89594,345828.05517042056
76414,207171.17977173626
53424,242626.16842058674
165010,579405.634214567
51013,343162.8280404173
125519,471606.80577943847
143881,492354.8684017323
13098,373612.5777768977
8941,370399.52571831085
109327,476292.2446035687
61811,881803.1570541803
125350,489077.35080284066
153700,519383.7359751612
106367,424293.0960587952
85915,637370.3170172293
104152,559723.7558274511
46891,76383.23190843873
11633,392678.2435864564
11689,300521.80620576255
9564,383004.37446978316
179532,624794.2496709172
15119,179829.41221459582
73020,393465.4036217462
135978,448317.6802531183
42050,471192.3382178098
13750,290008.15389336273
116422,532847.680336507
136570,433634.1554479413
159522,554523.9119159337
154998,368093.5445062462
114853,378748.66192539036
42605,299420.44938053004
40526,335713.56264693104
121328,447858.9344780315
12526,244610.1025948953
56751,545634.2106282357
61775,837821.229289189
44531,363708.66306157596
5753,300936.4086066801
84213,680112.5768012647
111826,387684.3469519317
177083,679049.9630236048
103514,396546.8109029699
74844,416223.93816887774
58728,377210.9649370555
13712,450498.8325422518
103291,330133.4387241639
84353,328054.8896659557
115073,390439.7610510774
47256,390824.37829468586
163349,685283.0493344665
18222,398851.5119915772
130233,506080.47378789075
130907,383583.64776508324
116548,310501.95330846123
51308,298258.549303174
45236,378101.89118440263
48984,283568.2684724461
74060,753159.289670404
34392,351023.03345341794
80607,407124.5136063248
131745,781837.012140302
123440,406139.1980759967
151624,752942.8390347268
120069,432200.3635613639
159257,530759.1996304411
156296,500511.7606035732
47881,390645.7930022925
174248,668986.1119400375
109498,328506.594654778
177357,656677.0004411936
35626,278975.26137438416
55427,393364.7889895532
135996,347662.49032736383
51947,271863.33438592404
49115,373390.1875150688
141883,493870.1370084509
57453,375134.1483005658
174125,765474.601664573
30649,324024.75920677
86023,580334.9616759177
140197,637889.823147187
89689,489164.1248061359
182871,605300.8642533738
42053,486393.9683609996
85123,492530.7732139714
156217,539673.7090761624
91738,446685.7377152834
61650,746710.2730914708
134659,520427.292296147
66858,311179.16593320295
128402,323439.9005716704
175668,697757.6642221157
12279,184835.50563702546
78168,553255.9855787773
11108,170130.54115643539
124316,501681.21238860674
130946,537573.0443240535
182789,634237.1944119744
159756,541423.3360348307
94285,504544.2016538903
61444,974190.7649843376
165658,532289.0831881966
48462,457692.26566869393
144457,448084.21966511756
149455,460661.43931384385
72984,415220.28592907824
143777,418799.4373583291
118707,418757.23016925715
72468,540819.1075085867
168194,557934.8443454783
96365,442356.35689738207
14238,317916.77451660484
168436,448119.7977398429
159189,513296.26543660276
27894,278230.9429234322
179055,691138.9265407603
182324,572229.6936205998
95122,387863.98257535324
127803,448609.4166548103
48971,277618.1029855143
142517,506428.9815180972
114250,469202.81126188673
19377,306685.6244822666
158230,510304.14818784036
6011,293206.6896403935
118060,438222.1965140458
144603,511542.0516139157
21348,411475.11303300224
86592,531822.2529015243
124023,530875.4780491646
179314,607666.5346983001
136239,366404.1590052508
57227,478617.0708776619
157181,553060.8599605616
153575,479003.79285397194
19545,278746.67817101255
94076,366118.1165103428
110344,442364.39863432944
89261,671436.8802644294
109644,418713.21916858107
76451,295989.2462709546
6286,357532.353895884
120290,462721.47384110466
49001,253427.1684148144
13820,433993.70234739967
183794,606092.0042966437
10099,354609.21514844894
88928,353782.54418248124
64243,419049.9303975925
26551,274491.5085095279
160549,438588.2680442631
181011,654638.2241546884
33721,381652.38167605177
148238,498887.86527460255
133496,455683.95687758364
146110,517009.40657851845
142522,499820.7401673198
181313,652467.6555816438
88354,476029.1720129475
179507,575996.7141907383
146356,496213.4204471726
182138,578596.1325402427
7078,252884.3488570694
26327,238446.10230624117
43157,308041.86975890957
160398,722967.6887947153
109459,604907.383761974
49399,293886.25620679744
35371,337532.2535373084
62156,419735.0796066653
16340,340744.0801869668
14727,295724.6667511966
88492,615028.9004462641
180391,615379.4258796982
112920,394537.7069218643
174504,623223.6019514762
2369,267913.19469328783
17790,330543.3462422453
67247,310899.812290946
90397,532645.0154929366
91641,393769.101050552
80937,401312.58615088835
124038,510112.1809122246
24248,311850.73949884623
124604,416552.49571781605
77069,380607.4952536877
37715,361221.39132164605
159225,508097.69088252634
95976,749456.6085320711
78286,550545.0507673007
114681,340421.6001608353
136531,565605.2353480849
122243,433719.71798830666
54636,413831.28603831306
130402,506375.6420478299
35264,326002.29412962496
117680,449326.193250319
171917,777807.666296687
88351,439143.64253643155
140942,386797.59803047776
134411,526479.6195358634
17344,365693.1771485768
148564,499569.17893979326
73234,527701.1432410944
117425,464598.9919542074
56580,134892.8716441039
104322,564456.7385532204
21985,324373.9203318469
57140,297987.26246298105
148652,397618.60218183324
147393,564368.0690880362
142069,516200.62142374367
59854,432493.6217060182
116435,399186.7269769851
131449,464043.1544313375
161892,556265.534371702
64717,417905.0412833765
131626,393842.09763708897
1295,201821.6567804627
164130,912951.2468941193
52686,670910.9819800891
27624,280368.5609922167
86489,728400.617940696
170160,515767.34335761704
142876,431817.0107300151
104729,387707.5844567027
53144,458979.3608390577
33058,284095.6651079487
23296,351301.4467757512
156449,476806.458881367
63795,294245.2403621841
93613,424665.90064239316
91576,395452.06706573255
90370,436095.5202474911
157533,437708.4619073868
11217,341227.1548177395
53618,318243.55001432635
36769,369291.90714883246
170671,756075.5489242859
107486,363020.5691354722
51961,302272.23768443055
37231,366008.9668975454
120168,478479.2567987647
11023,495071.9087408222
85880,496508.42980684154
39434,302801.7218916323
2273,216581.38042443804
18777,383640.51227082685
7130,322906.26035946794
111006,499403.28184256144
165389,459254.0240319632
48807,236342.93462162092
111956,421418.854423156
7452,361771.9367223382
126326,402542.60951886326
71265,435957.8849413991
94935,510149.33435487375
7625,316393.483199453
38645,208922.15122273564
91715,361796.1403554119
133218,413020.188742863
43077,378933.8823437728
90411,558917.4027039316
120601,383777.2946908679
86643,371752.40269120224
171247,472953.27719009295
58914,406939.5677553676
94069,365816.9391132761
76440,326529.76474223286
45349,480803.0202016402
82265,397690.2076438926
177129,584875.6596465018
78118,467193.03348885477
167664,512218.08190561086
10343,385282.22861395404
111344,324257.861531863
151022,930347.4866295923
109799,462119.3605081495
67616,506042.6145171225
100848,442507.2434937097
96153,511021.9104084298
40132,278521.6828272883
150917,420582.4162736852
182212,540498.1244942583
132628,390103.69977435656
176508,636701.3233321309
159740,506132.6860842742
37529,259353.29439822026
76203,470078.5231858231
159953,547344.9983490501
143744,399239.62528298795
182856,637495.3619521577
65957,418270.14658679813
177105,685937.1061673369
124908,464435.2159226239
135479,383716.32875344716
170155,485358.4400591105
176226,592030.5824638233
183543,546130.5675402712
49952,145581.77255211584
65832,354004.1820227038
79850,371848.2004766986
154548,620912.0910028089
145031,406064.45389606245
35979,430956.0324222874
108222,510078.1725614723
29240,297557.1801976189
86928,371068.6080284361
43868,478565.89552761056
48375,441457.63159977086
32279,373211.62777975015
167019,461562.7643399816
108716,503257.58839005604
181726,704915.8704711702
82129,743719.1066693962
101546,445573.52489991114
30938,309437.41547136754
176169,655657.217421988
183102,722919.8118572216
104433,413218.0261860043
149616,371755.0159972012
27942,379646.0374469571
74591,390945.0703266263
180378,550387.2331485562
43264,456726.1858271975
83538,514941.1300421674
90517,516258.2639484182
160920,351775.05335263535
24192,336387.3597069215
35803,365521.2535883337
126997,466548.92493009195
39060,390044.85541660525
69786,608528.3158598077
172738,576594.605465509
185781,595370.5997363124
40777,289311.5035931822
5578,316689.08780900575
134622,439100.8108821474
18530,265361.34863388166
11120,273924.5448987596
97449,454410.10362947546
151585,748146.6364692934
100790,502107.6411659941
65706,460823.4089546781
119045,629966.0104202554
153798,309988.7240632307
18457,262670.24756934866
103742,533236.2621887177
145366,485317.0727009047
35521,150709.1984941624
124027,628797.4453632552
64804,381989.9177418761
184642,539884.9416592102
132402,484672.27887606993
1039,278510.53004633076
172289,632328.5302222427
100166,508323.6879693549
5669,341109.38520258106
127767,413222.49466441013
175951,580519.3769415878
68959,398053.251515314
1760,322703.5897065699
61738,871347.4825155139
23031,276773.83034935035
88270,510381.27754957415
166058,673067.8254263029
59647,268955.4690948576
129055,678337.6517487522
70170,371758.73143726215
85049,427000.0295868628
159630,581403.459811559
92793,501562.44247666
14245,275212.69472592697
132037,478035.6259340104
179820,669415.4757958055
26017,335619.5437759664
38600,228742.153751852
168777,713168.872332992
16172,357900.4920852762
33306,363829.1266832743
54420,242333.53922792897
144959,431042.96265522577
156299,542170.8385896776
120812,454228.93383746035
141354,445683.62911565043
177100,637282.8608897254
10819,360780.04229657166
44580,432639.0277527515
99138,322127.0691117253
3344,291174.1420520153
2017,138436.24437812343
57342,491084.8307922259
179264,708231.2961239219
15347,226292.23879064433
84281,697345.8220415581
105283,421318.015354095
37638,485343.7875114139
65470,440926.8906584997
2891,423011.73850742355
68134,571379.5522961468
126024,632757.9585379921
115159,415854.5341051407
67019,596845.0445763934
54923,568384.5900481306
94164,468368.7899042517
44548,403869.55261639506
148451,473212.2115200106
136371,417693.2919517271
10167,352648.8166353982
124826,457506.84052952565
152906,501822.10826539993
136249,449509.67950339615
167051,640907.5065907668
54754,262491.9322517663
92495,386388.71138936095
38964,293876.74816236086
150157,519140.25598898716
23994,291565.3559215516
168612,510697.8880742844
70677,945438.1724952552
66213,327269.6207423657
149511,383415.9786665272
175869,543857.3312012367
13404,379532.52860678174
27642,329286.0366153661
172045,591337.9648816828
114269,518207.3029528316
20496,303455.3215951957
75213,510208.33234618604
30719,317651.99029328115
73927,680445.8399267644
155010,564128.8170091249
170723,623765.2502768338
17562,314242.67843318544
82907,467026.484577382
105012,478962.6253842283
36111,374973.55933666043
65402,422412.80022793636
157874,442966.0685136933
92213,488471.8002784718
39324,463225.81908998266
185310,621535.2196205202
168954,469530.01657998934
172507,521515.07267669216
152216,424847.8452365212
28884,302837.556555856
66204,736579.3244296871
18919,259851.23442605883
68801,325945.28877368756
156980,475814.8786578905
162778,421153.08529111557
124756,443327.47075848095
154911,521662.17266898975
40938,304779.57746481337
37450,369780.16296596825
7878,384028.9251435865
93153,438143.5312267598
49559,230850.675425997
10327,403790.80093859695
30944,303355.63481166586
82196,315664.95208633505
135543,735076.576604167
81738,386697.7465818282
112771,405047.05493893474
146036,772252.1381314136
36266,343427.96393518336
103479,460085.2588445954
38607,198070.0201078076
5976,274160.1692956686
143659,553744.5626599472
164824,564354.6721714903
163175,473713.155566616
131996,453967.6151468791
99311,337902.44092453644
104086,440289.3730767593
92875,467528.9748747833
96506,393440.9967641253
106226,451733.2327097561
122431,511843.2425690312
101622,456609.0747014303
15476,275110.1080377009
91813,286491.3176942654
29857,366968.82538122125
21264,379670.5009282995
37996,464886.0506979916
121426,460997.6701732483
7951,320460.068948647
53163,428043.9968494754
66272,597499.3048932943
89711,354769.0193976462
70618,854729.4730720688
18127,346976.47692037746
56623,244142.99248743802
114786,485076.9415173847
51258,264890.1816385109
80833,463396.65747901425
145646,555353.2078949064
16528,317105.52428213134
59288,580707.7396943104
156894,509064.225697089
75855,532926.0207776614
146034,790497.4801105168
87536,588083.9749744926
41235,279086.29839832336
159297,535733.6993225925
172172,498275.6583775766
100399,757237.3387226779
4019,342653.01537722535
100450,676745.3208238743
82489,402434.8217952326
124793,482593.5233108364
44302,104818.73680295981
144387,477925.8978247903
99170,365248.3652306199
184739,630315.4657944907
117077,579259.936766265
99974,768133.5598612241
58810,389248.99921100587
113944,424424.1673908103
32852,272782.79587138817
12113,153318.98820080422
72541,512210.53256209753
20950,571631.240844952
8774,284373.58801505156
102477,512412.25027516857
7658,372231.5112718046
87209,380699.0236786548
66944,417772.2000897825
36584,392672.44087921083
78507,706523.4434689675
77271,402449.4506439194
185662,625338.3161692135
61320,431413.3459390253
136859,341815.0608369019
47534,428615.54869975895
42681,131460.9742899835
185058,673831.7189079113
119930,587689.0025243014
134660,508132.1158039756
100055,543433.5972570125
180404,652630.6529414617
147235,576733.0137402657
183777,610606.501981128
95534,470342.3872862011
112398,432248.25615381263
28626,319401.8468649052
185020,595803.0671544634
52970,241042.06910849735
22920,257815.31605710462
166016,517692.7556496635
8874,338150.2013502158
123565,413549.12951743044
97354,427782.9242399167
130814,444620.42721772194
142936,443907.45385652594
179047,651327.1702313107
786,261362.42692405917
6404,347600.1996543873
92888,680256.74714767
81550,410759.1688917782
145157,1003973.7631488126
172971,462676.85785502754
139648,450217.65734956414
120602,365400.33753899485
139171,315066.23219812475
90018,395961.92858918756
133173,534574.0272927769
25994,342181.4028957747
68557,448448.52212283015
126648,483376.0224389974
181307,658441.2380988877
144427,416951.2623105291
128802,445109.0183282774
380,146852.10377951898
39394,311019.02642831206
156354,508354.31289121136
60920,271565.9377052933
161242,502680.8280212749
26538,324233.5590182394
112872,491979.39165604673
144565,534693.1788307521
168230,750614.7175627574
82130,780604.6361459102
174287,724046.608438503
169829,488976.7827122621
4451,156360.23973791115
126626,558249.3490390461
82714,400532.86080511473
166778,564463.7225647718
185390,726927.0640308224
34535,462712.7061821651
181149,701851.9195756987
121980,468901.27882073633
76243,386597.60975104384
64569,517904.2257754281
130446,318590.41646448895
134005,378773.1140775252
105254,464091.2677004989
105022,578997.5734327901
185256,728191.6177763697
147099,526507.3888913598
39982,264651.4213085659
119540,569405.9086179808
178197,775578.9202106353
67622,525900.7080183513
86491,703810.2649563514
13835,267468.0434740558
40309,408842.55955617316
80994,382904.68422878906
115621,445499.6997853145
150346,433675.9344763905
44328,210807.34884908423
153332,554335.6098706685
23471,363686.097279774
85491,644073.4117696509
71734,505695.4204430897
77129,370825.2594232317
148805,484446.5434858389
105273,524145.91261846945
59996,382856.20261859894
74245,353625.90991180204
108958,479115.91246187687
5967,379318.0419730786
69415,723731.8280606717
138651,524106.5077308193
29943,273425.85237296484
149237,349974.47180079855
71242,365523.8372535743
78610,462859.51427074336
24775,275588.80342875235
67241,480378.4571615476
53712,261710.38095181808
177693,592908.5667464118
97562,387360.0285720341
64922,657286.3728726506
52209,239431.04172596708
161762,517944.7265941538
49320,597569.3285519108
172009,485385.8020431027
41373,370856.37560966983
98198,402105.26027130894
112553,443492.5451059472
127947,566633.7896498628
115626,534070.891309781
109039,507239.6519924328
679,214494.9355870951
153227,487494.87130274996
109887,368207.1556554269
8655,222045.36528242193
58996,515632.86623362824
44861,331528.44554300234
159451,600191.23974026
143878,471731.2924086768
25879,244540.57290417142
22370,335189.15630936064
48538,330929.3213502057
135383,555643.6698015276
43547,478602.89001579955
99762,434788.71211609244
167476,622830.8819276374
69677,450178.80187161453
77283,366422.54431475326
60879,428753.4730731286
145716,494514.35295403935
102818,604028.3804828916
3464,521720.70035419613
140980,463038.18908457644
82288,439529.13006074354
44289,74541.44867722318
6159,409755.87821284495
174669,610932.8741842508
153879,468625.1427028123
102404,531218.8104148228
45804,326797.900285922
147861,476817.49747077003
142742,475179.9454725608
182653,701708.8928975277
11166,312734.124363238
116796,410194.743202867
180643,597976.8958435804
30102,233542.07357205823
79086,524122.4813327696
68000,528453.8949662317
123191,345022.0200319346
166665,563628.9427937344
114453,338535.87291322276
178124,662213.6096533742
37678,323681.6299131289
119845,449981.99642474577
36849,366347.9495859351
150627,464647.09016555175
68850,329543.5911869556
76133,467810.01132561266
58202,340314.72070138156
36474,314347.4681205917
180318,659696.6423152238
179182,743322.7126937602
88975,450620.976936372
71874,443427.7923709005
86635,363036.2857351117
39319,414308.34346683323
3981,278638.51887709834
103592,414839.9648955129
25096,303433.54330149107
50792,275058.64535779506
156267,449896.7248631958
162994,508555.92665001936
154077,455074.3656120468
144485,451112.37314241193
36697,332733.61714654043
68871,353870.7138257604
76977,383010.8513538148
122300,485368.41463400796
157453,558107.6767343301
53718,243465.03897271492
100057,537351.8165973108
12522,244610.1025948953
47991,316640.9962418843
34607,323984.86249609664
185711,802335.0219952408
83136,472587.8785357494
133559,425448.3496024888
55707,427545.6010122858
137189,397187.9876359198
68206,393995.5549520012
32113,239294.79186426848
6323,311001.5792879034
10996,428892.5305783376
110317,475305.03935875
48825,205802.4161503464
156351,520517.8742106147
183433,593401.7524480782
10027,445766.8920738306
50584,383650.71220062487
10274,366686.21038134955
39275,431026.70669398457
29828,388687.6811591871
73671,512252.2175984625
89917,476795.71431108937
161578,535787.3775274362
10506,356217.7036183458
148838,463893.9924035873
96332,515328.0014839675
154523,569570.9281974193
6240,387605.52780081145
168769,646006.0547307376
144050,733699.4630957078
103092,375620.37455773354
159616,409818.6316868961
183174,567866.3380842246
27586,265797.20163749345
119200,386144.23504551314
148210,417048.4138512723
140911,433825.2321114857
109088,426229.41774263233
50991,414600.59317267686
158123,485734.49937366694
38075,666913.8390772175
106521,392367.77573955804
17836,336680.22638055496
146508,476901.94271868095
162831,715097.9186208751
165433,430890.6672366634
185521,671101.9520344567
25891,183459.53596162237
107841,542901.5415686723
23186,307112.84099471197
134567,434914.24315511994
53050,193686.5493242368
111896,312414.7592301369
159080,512745.3353665881
177671,582991.6242681909
139781,449990.81616165675
35393,386040.3536209315
5109,225543.59070006944
136517,448059.67247822136
3548,148836.36233186722
54550,384539.8488072511
172377,796446.8068784233
110543,405785.69021335803
166201,503967.64527387545
73305,415848.1984419245
141297,648384.725511536
3405,423812.44471246935
170274,561714.7841555513
13800,321973.93837960623
169165,584326.6254900992
65517,600884.7547100671
121389,454035.1416357048
127678,523636.9404687211
154559,512814.3445616942
26402,204253.38560741208
12866,363154.9114952497
54891,141023.5775618758
99468,356028.51208972
46190,413689.684358079
